4960,knubbgråskivling,Lyophyllum putidum,svamp,Art,18,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
4961,mjölgråskivling,Lyophyllum rancidum,svamp,Art,663,Skog (S) - Stor betydelse,LC,,,Sapro;;
4962,mjölsvärting,Lyophyllum semitale,svamp,Art,376,Skog (S) - Stor betydelse,NT,A2c+3c+4c,,Sapro;;
6003323,talltuvskivling,Lyophyllum shimeji,svamp,Art,114,Skog (S) - Stor betydelse,LC,,,Sapro;;
4963,,Lyophyllum striipileum,svamp,Art,2,Skog (S) - Stor betydelse,NE,,,Sapro;;
4964,,Lyophyllum transforme,svamp,Art,15,Skog (S) - Stor betydelse,DD,,,Sapro;;
4965,parasitgråskivling,Lyophyllum tylicolor,svamp,Art,43,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
4966,kronstinksvamp,Lysurus cruciatus,svamp,Art,0,Urban miljö (U) - Stor betydelse,NA,,,Sapro;;
575,naveltryffel,Macowanites candidus,svamp,Art,19,Skog (S) - Stor betydelse,,,,Myco;;
4969,transkräling,Macrocystidia cucumis,svamp,Art,391,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
4970,fnasig fjällskivling,Macrolepiota excoriata,svamp,Art,345,Jordbrukslandskap (J) - Stor betydelse,LC,,,Sapro;;
239140,,Macrolepiota fuligineosquarrosa,svamp,Art,0,,NA,,,Sapro;;
239141,,Macrolepiota fuliginosa,svamp,Art,39,,NE,,,Sapro;;
239139,puckelfjällskivling,Macrolepiota mastoidea,svamp,Art,433,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
4975,olivfläckig fjällskivling,Macrolepiota olivascens,svamp,Art,1,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
4976,sotbrun fjällskivling,Macrolepiota permixta,svamp,Art,40,Jordbrukslandskap (J) - Stor betydelse,LC,,,Sapro;;
4977,stolt fjällskivling,Macrolepiota procera,svamp,Art,2457,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
3282,trådpipklubba,Macrotyphula filiformis,svamp,Art,211,Skog (S) - Stor betydelse,LC,,,Myco;;
3280,stor pipklubba,Macrotyphula fistulosa,svamp,Art,315,Skog (S) - Stor betydelse,LC,,,Myco;;
6003346,,Macrotyphula tremula,svamp,Art,0,,NE,,,Sapro;;
4979,vit grenbrosking,Marasmiellus candidus,svamp,Art,13,Skog (S) - Stor betydelse,LC,,,Sapro;;
236577,,Marasmiellus humillimus,svamp,Art,0,,NA,,,Sapro;;
236575,,Marasmiellus lateralis,svamp,Art,0,,NA,,,Sapro;;
236578,,Marasmiellus pachycraspedum,svamp,Art,0,,NA,,,Sapro;;
5048,barrbrosking,Marasmiellus perforans,svamp,Art,6314,Skog (S) - Stor betydelse,LC,,,Sapro;;
4980,grenbrosking,Marasmiellus ramealis,svamp,Art,1717,Skog (S) - Stor betydelse,LC,,,Sapro;;
236576,,Marasmiellus trabutii,svamp,Art,0,,NA,,,Sapro;;
4981,gräsbrosking,Marasmiellus tricolor,svamp,Art,10,,NE,,,Par;;
4981,gräsbrosking,Marasmiellus tricolor,svamp,Art,10,,NE,,,Sapro;;
4982,ängsbrosking,Marasmiellus vaillantii,svamp,Art,46,Skog (S) - Stor betydelse,,,,Sapro;;
4985,,Marasmius anomalus,svamp,Art,1,Jordbrukslandskap (J) - Stor betydelse,NE,,,Sapro;;
4986,liten hjulbrosking,Marasmius bulliardii,svamp,Art,444,Skog (S) - Stor betydelse,LC,,,Sapro;;
245224,,Marasmius buxi,svamp,Art,0,,NA,,,Sapro;;
4988,glansbrosking,Marasmius cohaerens,svamp,Art,205,Skog (S) - Stor betydelse,LC,,,Sapro;;
4989,,Marasmius collinus,svamp,Art,1,,NE,,,Sapro;;
4993,tegelbrosking,Marasmius curreyi,svamp,Art,41,Jordbrukslandskap (J) - Stor betydelse,LC,,,Sapro;;
4991,murgrönsbrosking,Marasmius epiphylloides,svamp,Art,20,Skog (S) - Stor betydelse,,,,Sapro;;
4992,dvärgbrosking,Marasmius epiphyllus,svamp,Art,916,Skog (S) - Stor betydelse,LC,,,Sapro;;
245222,,Marasmius favrei,svamp,Art,1,,NA,,,Sapro;;
245223,,Marasmius hudsonii,svamp,Art,0,,NA,,,Sapro;;
4994,vassbrosking,Marasmius limosus,svamp,Art,30,Våtmark (V) - Stor betydelse,LC,,,Sapro;;
245227,,Marasmius minutus,svamp,Art,0,,NA,,,Sapro;;
4995,nejlikbrosking,Marasmius oreades,svamp,Art,2214,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
4998,hjulbrosking,Marasmius rotula,svamp,Art,1797,Skog (S) - Stor betydelse,LC,,,Sapro;;
245221,,Marasmius saccharinus,svamp,Art,0,,NA,,,Sapro;;
5000,boklövsbrosking,Marasmius setosus,svamp,Art,18,Skog (S) - Stor betydelse,LC,,,Sapro;;
1015,veckbrosking,Marasmius siccus,svamp,Art,34,Skog (S) - Stor betydelse,LC,,,Sapro;;
1016,filtfotsbrosking,Marasmius torquescens,svamp,Art,190,Skog (S) - Stor betydelse,LC,,,Sapro;;
245219,,Marasmius wettsteinii,svamp,Art,846,Skog (S) - Stor betydelse,LC,,,Sapro;;
1017,föränderlig brosking,Marasmius wynneae,svamp,Art,168,Skog (S) - Stor betydelse,LC,,,Sapro;;
5003,,Marcelleina persoonii,svamp,Art,0,Skog (S) - Stor betydelse,,,,Sapro;;
229298,,Marchandiomyces corallinus,svamp,,,,,,,Par;;
4210,videskinn,Megalocystidium leucoxanthum,svamp,Art,98,Skog (S) - Stor betydelse,LC,,,Sapro;;
5005,senapsskinn,Megalocystidium luridum,svamp,Art,52,Skog (S) - Stor betydelse,LC,,,Sapro;;
5006,rotnästing,Melanamphora spiniferum,svamp,Art,86,Skog (S) - Stor betydelse,LC,,,Sapro;;
5007,björkringnästing,Melanconis stilbostoma,svamp,Art,8,Skog (S) - Stor betydelse,LC,,,Sapro;;
2036,stinkande slemtryffel,Melanogaster ambiguus,svamp,Art,36,Skog (S) - Stor betydelse,,,,Myco;;
5008,aromatisk slemtryffel,Melanogaster broomeanus,svamp,Art,20,Skog (S) - Stor betydelse,,,,Myco;;
5008,aromatisk slemtryffel,Melanogaster broomeanus,svamp,Art,20,Skog (S) - Stor betydelse,,,,Par;;
250111,,Melanogaster macrosporus,svamp,Art,0,,NA,,,Myco;;
5009,,Melanogaster microsporus,svamp,Art,0,,NA,,,Myco;;
5009,,Melanogaster microsporus,svamp,Art,0,,NA,,,Par;;
1032,luddslemtryffel,Melanogaster tuberiformis,svamp,Art,3,Skog (S) - Stor betydelse,VU,D1,,Myco;;
6005601,,Melanogaster variegatus,svamp,Art,0,,NA,,,Myco;;
239389,,Melanoleuca atripes,svamp,Art,0,,NA,,,Sapro;;
5011,lågmusseron,Melanoleuca brevipes,svamp,Art,110,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
239388,,Melanoleuca cinereifolia,svamp,Art,0,,NA,,,Sapro;;
5012,gyllengrå musseron,Melanoleuca cognata,svamp,Art,228,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
5013,gräsmusseron,Melanoleuca exscissa,svamp,Art,38,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
239391,,Melanoleuca friesii,svamp,Art,40,Jordbrukslandskap (J) - Stor betydelse,LC,,,Sapro;;
5014,,Melanoleuca graminicola,svamp,Art,10,Jordbrukslandskap (J) - Stor betydelse,NA,,,Sapro;;
5015,isabellmusseron,Melanoleuca grammopodia,svamp,Art,416,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
5017,mörkmusseron,Melanoleuca melaleuca,svamp,Art,408,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
5018,,Melanoleuca microcephala,svamp,Art,9,Skog (S) - Stor betydelse,LC,,,Sapro;;
5019,,Melanoleuca polioleuca,svamp,Art,88,Jordbrukslandskap (J) - Stor betydelse,LC,,,Sapro;;
239384,,Melanoleuca rasilis,svamp,Art,2,,NE,,,Sapro;;
5020,,Melanoleuca schumacheri,svamp,Art,3,Skog (S) - Stor betydelse,,,,Sapro;;
5021,sommarmusseron,Melanoleuca strictipes,svamp,Art,568,Skog (S) - Stor betydelse,,,,Sapro;;
5022,stripmusseron,Melanoleuca stridula,svamp,Art,110,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
5023,,Melanoleuca subalpina,svamp,Art,21,Fjäll (F) - Stor betydelse,,,,Sapro;;
5024,,Melanoleuca subbrevipes,svamp,Art,16,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
5025,,Melanoleuca subpulverulenta,svamp,Art,1,Jordbrukslandskap (J) - Har betydelse,,,,Sapro;;
5026,,Melanoleuca turrita,svamp,Art,0,,NA,,,Sapro;;
5027,pärlmusseron,Melanoleuca verrucipes,svamp,Art,69,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
5028,krutgömming,Melanomma pulvis-pyrius,svamp,Art,192,Skog (S) - Stor betydelse,LC,,,Sapro;;
1033,sorgnavling,Melanomphalia nigrescens,svamp,Art,1,Skog (S) - Stor betydelse,,,,Sapro;;
1034,grönsporig skivling,Melanophyllum eyrei,svamp,Art,29,Skog (S) - Stor betydelse,VU,C2a(i),,Sapro;;
239143,granatskivling,Melanophyllum haematospermum,svamp,Art,95,Skog (S) - Stor betydelse,,,,Sapro;;
5030,,Melanospora caprina,svamp,Art,2,Skog (S) - Stor betydelse,LC,,,Sapro;;
5031,barrgömming,Melanospora chionea,svamp,Art,37,Skog (S) - Stor betydelse,LC,,,Par;;
5031,barrgömming,Melanospora chionea,svamp,Art,37,Skog (S) - Stor betydelse,LC,,,Sapro;;
5036,fagerskål,Melastiza contorta,svamp,Art,19,,NE,,,Sapro;;
5035,liten mönjeskål,Melastiza cornubiensis,svamp,Art,139,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
5037,jordnötsskinn,Melzericium udicola,svamp,Art,0,Skog (S) - Stor betydelse,LC,,,Sapro;;
368,kloskinn,Membranomyces delectabilis,svamp,Art,11,Skog (S) - Stor betydelse,LC,,,Sapro;;
253743,,Membranomyces spurius,svamp,Art,0,Skog (S) - Stor betydelse,NE,,,Sapro;;
4657,bokticka,Mensularia nodulosa,svamp,Art,692,Skog (S) - Stor betydelse,LC,,,Sapro;;
4659,alticka,Mensularia radiata,svamp,Art,7448,Skog (S) - Stor betydelse,LC,,,Sapro;;
5501,,Meottomyces dissimulans,svamp,Art,9,Skog (S) - Stor betydelse,NE,,,Sapro;;
5038,jätteticka,Meripilus giganteus,svamp,Art,727,Skog (S) - Stor betydelse,,,,Sapro;;
229324,,Merismatium coccisporum,svamp,,,,,,,Par;;
229325,,Merismatium decolorans,svamp,,,,,,,Par;;
229327,,Merismatium heterophractum,svamp,,,,,,,Par;;
229328,,Merismatium nigritellum,svamp,,,,,,,Par;;
229329,,Merismatium peregrinum,svamp,,,,,,,Par;;
5039,argusöga,Merismodes anomala,svamp,Art,405,Fjäll (F) - Stor betydelse,,,,Sapro;;
249375,,Merismodes connivens,svamp,Art,5,Skog (S) - Stor betydelse,LC,,,Sapro;;
249374,,Merismodes fasciculata,svamp,Art,6,,NE,,,Sapro;;
5040,,Merismodes granulosa,svamp,Art,1,Jordbrukslandskap (J) - Stor betydelse,NE,,,Sapro;;
5041,rostpipa,Merismodes ochracea,svamp,Art,13,,NE,,,Sapro;;
5042,barrskinn,Merulicium fusisporum,svamp,Art,7,Skog (S) - Stor betydelse,LC,,,Sapro;;
4217,blodticka,Meruliopsis taxicola,svamp,Art,3138,Skog (S) - Stor betydelse,LC,,,Sapro;;
5043,dallergröppa,Merulius tremellosus,svamp,Art,2117,Skog (S) - Stor betydelse,LC,,,Sapro;;
5044,linnealudd,Metacoleroa dickiei,svamp,Art,13,Skog (S) - Stor betydelse,LC,,,Sapro;;
2037,kristallskinn,Metulodontia nivea,svamp,Art,18,Skog (S) - Stor betydelse,LC,,,Sapro;;
1049,kortskaftad ärgspik,Microcalicium ahlneri,svamp,,,,,,,Sapro;;
6460,långskaftad ärgspik,Microcalicium arenarium,svamp,,,,,,,Sapro;;
229369,ärgspik,Microcalicium disseminatum,svamp,,,,,,,Par;;
229369,ärgspik,Microcalicium disseminatum,svamp,,,,,,,Sapro;;
701,purpurbrun jordtunga,Microglossum atropurpureum,svamp,Art,298,Jordbrukslandskap (J) - Stor betydelse,VU,A2c+3c+4c; C1,,Sapro;
259326,rödbrun jordtunga,Microglossum fuscorubens,svamp,Art,95,,NE,,,Sapro;;
6006172,grågrön jordtunga,Microglossum griseoviride,svamp,Art,3,Skog (S) - Stor betydelse,DD,,,Sapro;;
203889,olivjordtunga s. str.,Microglossum olivaceum s.str.,svamp,Art,120,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
5046,grön jordtunga,Microglossum viride,svamp,Art,100,Skog (S) - Stor betydelse,,,,Sapro;;
5049,,Microscypha arenula,svamp,Art,1,Skog (S) - Stor betydelse,LC,,,Sapro;;
5050,tulpanskål,Microstoma protractum,svamp,Art,294,Skog (S) - Stor betydelse,,,,Sapro;;
6408,,Midotis lingua,svamp,Art,0,Jordbrukslandskap (J) - Har betydelse,,,,Sapro;;
5051,,Miladina lecithina,svamp,Art,25,Skog (S) - Stor betydelse,LC,,,Sapro;;
229370,,Milospium graphideorum,svamp,,,,,,,Par;;
229371,,Minutophoma chrysophthalmae,svamp,,,,,,,Par;;
229377,,Miriquidica intrudens,svamp,,,,,,,Par;;
229382,,Miriquidica obnubila,svamp,,,,,,,Par;;
5052,klubbmurkling,Mitrula paludosa,svamp,Art,767,Skog (S) - Stor betydelse,,,,Sapro;;
5053,grön levermosskål,Mniaecia jungermanniae,,Art,24,Skog (S) - Stor betydelse,LC,,,Par;;
5054,,Mollisia benesuada,svamp,Art,1,Skog (S) - Stor betydelse,LC,,,Sapro;;
5055,gråskål,Mollisia cinerea,svamp,Art,398,Skog (S) - Stor betydelse,,,,Sapro;;
5056,,Mollisia clavata,svamp,Art,2,,LC,,,Sapro;;
5057,,Mollisia discolor,svamp,Art,11,,LC,,,Sapro;;
6103,kottebäddskål,Mollisia fallax,svamp,Art,6,Skog (S) - Stor betydelse,LC,,,Sapro;;
6099,mörk bäddskål,Mollisia fusca,svamp,Art,90,Skog (S) - Stor betydelse,LC,,,Sapro;;
6100,,Mollisia hydrophila,svamp,Art,6,Våtmark (V) - Stor betydelse,LC,,,Sapro;;
5058,,Mollisia junciseda,svamp,Art,0,Våtmark (V) - Stor betydelse,NE,,,Sapro;;
5059,,Mollisia ligni,svamp,Art,39,Skog (S) - Stor betydelse,LC,,,Sapro;;
5060,,Mollisia melaleuca,svamp,Art,11,Skog (S) - Stor betydelse,LC,,,Sapro;;
5061,,Mollisia olivella,svamp,Art,2,,NA,,,Sapro;;
5062,,Mollisia palustris,svamp,Art,4,Våtmark (V) - Stor betydelse,LC,,,Sapro;;
5063,storsporig gråskål,Mollisia ramealis,svamp,Art,4,Skog (S) - Stor betydelse,LC,,,Sapro;;
6101,,Mollisia retincola,svamp,Art,9,Våtmark (V) - Stor betydelse,LC,,,Sapro;;
6102,nyponskål,Mollisia rosae,svamp,Art,17,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
3922,,Mollisia suecica,svamp,Art,0,Skog (S) - Stor betydelse,NE,,,Sapro;;
5064,,Mollisia ventosa,svamp,Art,18,Skog (S) - Stor betydelse,LC,,,Sapro;;
5065,rönnbärsskål,Monilinia aucupariae,svamp,Art,3,Skog (S) - Stor betydelse,,,,Sapro;;
5066,blåbärsskål,Monilinia baccarum,svamp,Art,4,Skog (S) - Stor betydelse,LC,,,Sapro;;
5067,,Monilinia cassiopes,svamp,Art,0,Fjäll (F) - Stor betydelse,LC,,,Sapro;;
5068,kråkbärsskål,Monilinia empetri,svamp,Art,0,Fjäll (F) - Stor betydelse,,,,Sapro;;
5069,gult fruktmögel,Monilinia fructigena,svamp,Art,95,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
5070,hagtornsmögel,Monilinia johnsonii,svamp,Art,5,Skog (S) - Stor betydelse,,,,Sapro;;
5071,grått fruktmögel,Monilinia laxa,svamp,Art,17,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
5072,,Monilinia ledi,svamp,Art,0,Skog (S) - Stor betydelse,,,,Sapro;;
5073,odonskål,Monilinia megalospora,svamp,Art,0,Skog (S) - Stor betydelse,,,,Sapro;;
5074,tranbärsskål,Monilinia oxycocci,svamp,Art,9,Våtmark (V) - Stor betydelse,LC,,,Sapro;;
5075,häggbärsskål,Monilinia padi,svamp,Art,2,Skog (S) - Stor betydelse,LC,,,Sapro;;
5077,lingonskål,Monilinia urnula,svamp,Art,3,Skog (S) - Stor betydelse,LC,,,Sapro;;
229388,,Monodictys anaptychiae,svamp,,,,,,,Par;;
229389,,Monodictys cellulosa,svamp,,,,,,,Par;;
249971,,Monodictys epilepraria,svamp,,,,,,,Par;;
6001377,,Montagnea radiosa,svamp,Art,0,,NA,,,Sapro;;
5079,toppmurkla,Morchella conica,svamp,Art,508,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
259418,,Morchella deliciosa,svamp,Art,0,,NE,,,Sapro;;
5078,,Morchella distans,svamp,Art,0,Skog (S) - Stor betydelse,NA,,,Sapro;;
5080,rund toppmurkla,Morchella esculenta,svamp,Art,309,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
259419,,Morchella eximia,svamp,Art,0,,NA,,,Sapro;;
5081,,Morchella hortensis,svamp,Art,0,Jordbrukslandskap (J) - Har betydelse,,,,Sapro;;
1065,hättmurkla,Morchella semilibera,svamp,Art,124,Skog (S) - Stor betydelse,LC,,,Sapro;;
5082,,Morchella spongiola,svamp,Art,0,Jordbrukslandskap (J) - Stor betydelse,NA,,,Sapro;;
5320,porslinsskivling,Mucidula mucida,svamp,Art,1116,Skog (S) - Stor betydelse,LC,,,Sapro;;
6008848,kulmögel,Mucor mucedo,svamp,Art,0,Jordbrukslandskap (J) - Har betydelse,,,,Sapro;;
5084,storsporig dvärgpigg,Mucronella bresadolae,svamp,Art,20,Skog (S) - Stor betydelse,DD,,,Sapro;;
5085,dvärgpigg,Mucronella calva,svamp,Art,146,Skog (S) - Stor betydelse,LC,,,Sapro;;
264988,,Mucronella flava,svamp,Art,4,,NE,,,Sapro;;
249972,,Muellerella erratica,svamp,,,,,,,Par;;
229390,,Muellerella hospitans,svamp,,,,,,,Par;;
229391,,Muellerella lichenicola,svamp,,,,,,,Par;;
229392,,Muellerella polyspora,svamp,,,,,,,Par;;
229393,,Muellerella pygmaea,svamp,,,,,,,Par;;
232251,,Muellerella ventosicola,svamp,,,,,,,Par;;
5086,grenig lavklubba,Multiclavula corynoides,svamp,,,,,,,Sapro;;
1067,ved-lavklubba,Multiclavula mucida,svamp,,,,,,,Sapro;;
5087,enkel lavklubba,Multiclavula vernalis,svamp,,,,,,,Sapro;;
3824,mossöra,Muscinupta laevis,svamp,Art,30,Skog (S) - Stor betydelse,,,,Sapro;;
1068,liten stinksvamp,Mutinus caninus,svamp,Art,348,Skog (S) - Stor betydelse,LC,,,Sapro;;
5088,rödfotad stinksvamp,Mutinus ravenelii,svamp,Art,49,Urban miljö (U) - Stor betydelse,,,,Sapro;;
5089,sommarhätta,Mycena abramsii,svamp,Art,305,Skog (S) - Stor betydelse,LC,,,Sapro;;
5090,orangehätta,Mycena acicula,svamp,Art,224,Skog (S) - Stor betydelse,LC,,,Sapro;;
248693,,Mycena aciculata,svamp,Art,14,Skog (S) - Stor betydelse,LC,,,Sapro;;
5091,rönnbärshätta,Mycena adonis,svamp,Art,73,Skog (S) - Stor betydelse,,,,Sapro;;
5092,puderhätta,Mycena adscendens,svamp,Art,41,Skog (S) - Stor betydelse,LC,,,Sapro;;
5093,gräshätta,Mycena aetites,svamp,Art,546,Jordbrukslandskap (J) - Stor betydelse,LC,,,Sapro;;
248695,,Mycena agrestis,svamp,Art,3,,NE,,,Sapro;;
5094,diskbarkhätta,Mycena alba,svamp,Art,44,Skog (S) - Stor betydelse,LC,,,Sapro;;
248691,,Mycena albidolilacea,svamp,Art,2,,NE,,,Sapro;;
248708,,Mycena alexandri,svamp,Art,2,,NE,,,Sapro;;
5096,fjunhätta,Mycena amicta,svamp,Art,260,Skog (S) - Stor betydelse,LC,,,Sapro;;
5097,olivhätta,Mycena arcangeliana,svamp,Art,17,Skog (S) - Stor betydelse,LC,,,Sapro;;
5098,guldeggad hätta,Mycena aurantiomarginata,svamp,Art,180,Skog (S) - Stor betydelse,LC,,,Sapro;;
248716,,Mycena austera,svamp,Art,0,,NA,,,Sapro;;
5099,vasshätta,Mycena belliae,svamp,Art,32,Våtmark (V) - Stor betydelse,LC,,,Sapro;;
5100,,Mycena bulbosa,svamp,Art,7,Våtmark (V) - Stor betydelse,LC,,,Sapro;;
5101,rödeggad klorhätta,Mycena capillaripes,svamp,Art,95,Skog (S) - Stor betydelse,LC,,,Sapro;;
5102,boklövshätta,Mycena capillaris,svamp,Art,200,Skog (S) - Stor betydelse,LC,,,Sapro;;
248688,,Mycena cecidiophila,svamp,Art,0,,NA,,,Sapro;;
5095,knipphätta,Mycena cf. algeriensis,svamp,Art,14,Skog (S) - Stor betydelse,NA,,,Sapro;;
5103,dynhätta,Mycena chlorantha,svamp,Art,42,Havsstrand (H) - Stor betydelse,LC,,,Sapro;;
248699,mjölhätta,Mycena cinerella,svamp,Art,303,Skog (S) - Stor betydelse,LC,,,Sapro;;
5106,gulhätta,Mycena citrinomarginata,svamp,Art,218,Fjäll (F) - Stor betydelse,,,,Sapro;;
248704,,Mycena citrinovirens,svamp,Art,1,,NA,,,Sapro;;
5142,,Mycena clavata,svamp,Art,20,,NE,,,Sapro;;
5107,tallhätta,Mycena clavicularis,svamp,Art,71,Skog (S) - Stor betydelse,LC,,,Sapro;;
5108,skivhätta,Mycena clavularis,svamp,Art,2,Skog (S) - Stor betydelse,NE,,,Sapro;;
5109,,Mycena concolor,svamp,Art,4,Våtmark (V) - Stor betydelse,,,,Sapro;;
248689,,Mycena corynephora,svamp,Art,0,,NA,,,Sapro;;
6008391,,Mycena cretata,svamp,Art,1,,NE,,,Sapro;;
5110,saffranshätta,Mycena crocata,svamp,Art,541,Skog (S) - Stor betydelse,LC,,,Sapro;;
5111,blåtrådshätta,Mycena cyanorhiza,svamp,Art,3,Skog (S) - Stor betydelse,LC,,,Sapro;;
1069,dofthätta,Mycena diosma,svamp,Art,71,Skog (S) - Stor betydelse,LC,,,Sapro;;
5112,flåhätta,Mycena epipterygia,svamp,Art,3953,Skog (S) - Stor betydelse,LC,,,Sapro;;
5113,gallhätta,Mycena erubescens,svamp,Art,127,Skog (S) - Stor betydelse,LC,,,Sapro;;
248712,,Mycena exilis,svamp,Art,0,,NA,,,Sapro;;
5114,bokhätta,Mycena fagetorum,svamp,Art,11,Skog (S) - Stor betydelse,DD,,,Sapro;;
5115,jodhätta,Mycena filopes,svamp,Art,229,Skog (S) - Stor betydelse,,,,Sapro;;
5116,,Mycena flavescens,svamp,Art,69,Skog (S) - Stor betydelse,,,,Sapro;;
5117,gulvit hätta,Mycena flavoalba,svamp,Art,3011,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
5118,,Mycena floridula,svamp,Art,95,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
5119,rynkhätta,Mycena galericulata,svamp,Art,6770,Skog (S) - Stor betydelse,LC,,,Sapro;;
5120,mjölkhätta,Mycena galopus,svamp,Art,4410,Skog (S) - Stor betydelse,LC,,,Sapro;;
5121,blodhätta,Mycena haematopus,svamp,Art,1508,Skog (S) - Stor betydelse,LC,,,Sapro;;
5122,mosshätta,Mycena hiemalis,svamp,Art,97,Skog (S) - Stor betydelse,,,,Sapro;;
5123,tuvhätta,Mycena inclinata,svamp,Art,1453,Skog (S) - Stor betydelse,LC,,,Sapro;;
248702,,Mycena juncicola,svamp,Art,0,Våtmark (V) - Stor betydelse,NE,,,Sapro;;
248717,,Mycena juniperina,svamp,Art,53,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
248700,,Mycena kuehneriana,svamp,Art,0,,NA,,,Sapro;;
5124,halhätta,Mycena laevigata,svamp,Art,406,Skog (S) - Stor betydelse,LC,,,Sapro;;
5125,,Mycena latifolia,svamp,Art,13,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
5126,klorhätta,Mycena leptocephala,svamp,Art,779,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
5127,aprikoshätta,Mycena leptophylla,svamp,Art,31,Skog (S) - Stor betydelse,NE,,,Sapro;;
5128,,Mycena lohwagii,svamp,Art,3,,NE,,,Par;;
5128,,Mycena lohwagii,svamp,Art,3,,NE,,,Sapro;;
5130,,Mycena lutea,svamp,Art,0,,NA,,,Sapro;;
5131,,Mycena maculata,svamp,Art,103,Skog (S) - Stor betydelse,LC,,,Sapro;;
5132,rothätta,Mycena megaspora,svamp,Art,212,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
5133,barkhätta,Mycena meliigena,svamp,Art,227,Skog (S) - Stor betydelse,,,,Sapro;;
5134,frosthätta,Mycena metata,svamp,Art,1507,Skog (S) - Stor betydelse,LC,,,Sapro;;
5136,,Mycena mirata,svamp,Art,22,Skog (S) - Stor betydelse,LC,,,Sapro;;
6003333,rosatonad hätta,Mycena mitis,svamp,Art,0,,NE,,,Sapro;;
5137,,Mycena mucor,svamp,Art,3,Skog (S) - Stor betydelse,LC,,,Sapro;;
5138,blek rynkhätta,Mycena niveipes,svamp,Art,303,Skog (S) - Stor betydelse,LC,,,Sapro;;
248690,,Mycena occulta,svamp,Art,0,,NA,,,Sapro;;
5135,gräddhätta,Mycena olida,svamp,Art,48,,NE,,,Sapro;;
248707,,Mycena oligophylla,svamp,Art,0,,NA,,,Sapro;;
5139,bruneggad hätta,Mycena olivaceomarginata,svamp,Art,193,Jordbrukslandskap (J) - Stor betydelse,LC,,,Sapro;;
1070,fagerhätta,Mycena oregonensis,svamp,Art,58,Skog (S) - Stor betydelse,VU,C2a(i),,Sapro;;
248713,,Mycena parca,svamp,Art,0,,NA,,,Sapro;;
5140,,Mycena pearsoniana,svamp,Art,3,Skog (S) - Stor betydelse,LC,,,Sapro;;
5141,falsk rättikhätta,Mycena pelianthina,svamp,Art,300,Skog (S) - Stor betydelse,LC,,,Sapro;;
5143,,Mycena picta,svamp,Art,13,Skog (S) - Stor betydelse,LC,,,Sapro;;
5163,kottehätta,Mycena plumipes,svamp,Art,439,Skog (S) - Stor betydelse,LC,,,Sapro;;
5144,lövhätta,Mycena polyadelpha,svamp,Art,31,Skog (S) - Stor betydelse,LC,,,Sapro;;
5145,silverhätta,Mycena polygramma,svamp,Art,2035,Skog (S) - Stor betydelse,LC,,,Sapro;;
5146,dagghätta,Mycena pseudocorticola,svamp,Art,314,Skog (S) - Stor betydelse,,,,Sapro;;
5147,,Mycena pseudopicta,svamp,Art,7,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
5148,bräkenhätta,Mycena pterigena,svamp,Art,248,Skog (S) - Stor betydelse,,,,Sapro;;
5149,rättikhätta,Mycena pura,svamp,Art,5148,Fjäll (F) - Stor betydelse,,,,Sapro;;
5150,purpurhätta,Mycena purpureofusca,svamp,Art,313,Skog (S) - Stor betydelse,LC,,,Sapro;;
1071,gulfotshätta,Mycena renati,svamp,Art,412,Skog (S) - Stor betydelse,LC,,,Sapro;;
248694,,Mycena rhenana,svamp,Art,1,,NA,,,Sapro;;
248703,,Mycena riparia,svamp,Art,0,Våtmark (V) - Stor betydelse,NE,,,Sapro;;
5152,rosa rättikhätta,Mycena rosea,svamp,Art,1021,Skog (S) - Stor betydelse,LC,,,Sapro;;
